"codigo"|"apartamento"|"bairro_extraido"|"qtd_quartos"|"qtd_banheiros"|"qtd_graragem"|"metragem"|"valor_venda"
178874|Apartamento de 151m² com 03 suítes à venda - Jardim Olhos D`Água II|Jardim Olhos DÁgua II|3|5|2|151|R$ 1.269.740,00
182051|Apartamento de 158m² com 03 quartos à venda - Jardim Olhos D`Água II|Jardim Olhos DÁgua II|3|5|2|158|R$ 1.271.700,00
122006|Apartamento de 103m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|4|2|103|R$ 1.272.000,00
218480|Apartamento mobiliado de 123m² com 02 quartos para locação e venda - Jardim Botânico|Jardim Botânico|2|4|2|123|R$ 1.275.000,00
217625|Apartamento de 109m² com 02 suítes para locação - Jardim Olhos D`Água|Jardim Olhos DÁgua|2|4|2|109|R$ 1.275.000,00
211505|Apartamento de 132m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|5|2|132|R$ 1.275.000,00
240986|Apartamento de 145m² com 03 suítes planejadas à venda - Jardim Irajá|Jardim Irajá|3|5|2|145|R$ 1.200.000,00
245654|Apartamento de 158m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|5|2|158|R$ 1.280.000,00
219113|Apartamento de 93m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|4|2|93|R$ 1.280.000,00
216386|Apartamento de 126m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|4|2|126|R$ 1.280.000,00
215285|Apartamento de 154m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|154|R$ 1.280.000,00
192377|Apartamento de 180m² com 4 quartos à venda - Bairro Jardim Canadá|Bairro Jardim Canadá|4|4|3|180|R$ 1.280.000,00
234248|Apartamento 126m² com 03 suítes à venda - Alto do Ipê|Alto do Ipê|3|4|3|126|R$ 1.290.000,00
229454|Apartamento de 336m² com 04 suítes à venda - Jardim Irajá|Jardim Irajá|4|7|5|336|R$ 1.290.000,00
216833|Apartamento de 155m² com 03 suítes à venda - Residencial Alto do Ipê|Residencial Alto do Ipê|3|4|3|155|R$ 1.290.000,00
201011|Apartamento de 134m² com 03 quartos à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|4|2|134|R$ 1.290.000,00
227723|Apartamento de 153m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|153|R$ 1.295.451,00
227717|Apartamento de 153m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|153|R$ 1.295.451,00
227684|Apartamento de 153m² com 04 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|4|6|3|153|R$ 1.295.451,00
124226|Apartamento de 97m² com 03 quartos para locação e venda - Centro|Centro|3|2|1|97|R$ 350.000,00
200090|Apartamento de 52m² com 02 quartos para locação e venda - Jardim Anhangüera|Jardim Anhangüera|2|1|1|52|R$ 310.000,00
109757|Apartamento de 01 quarto para locação - Quintas de São José|Quintas de São José|1|1|1|34|
184286|Apartamento de 43m² com 02 quartos para locação e venda - Valentina Figueiredo|Valentina Figueiredo|2|1|1|43|R$ 181.000,00
225689|Apartamento de 42m² com 02 quartos para venda e locação - Jardim Santa Cecilia|Jardim Santa Cecilia|2|1|1|42|R$ 195.000,00
133355|Apartamento de 42m² com 02 quartos para locação - Residencial Jequitibá|Residencial Jequitibá|2|1|2|42|R$ 195.000,00
231905|Apartamento semi mobiliado de 42 m² com 02 quartos para locação - Jardim Santa Cecilia|Jardim Santa Cecilia|2|1|1|42|R$ 205.000,00
134555|Apartamento de 44m² com 01 quarto à venda - Jardim Paulista|Jardim Paulista|1|1|1|44|R$ 235.000,00
233162|Kitnet de 32m² para locação - Nova Ribeirânia|Nova Ribeirânia|1|1|1|32|R$ 250.000,00
162326|Apartamento de 42m² com 02 quartos para locação e venda - Residencial Parque dos Servidores|Residencial Parque dos Servidores|2|1|1|42|R$ 250.000,00
74117|Apartamento de 39m² com 01 quarto para locação - Jardim Califórnia|Jardim Califórnia|1|1|1|39|R$ 250.000,00
164219|Apartamento de 48m² com 02 quartos para locação e venda - Bonfim Paulista|Bonfim Paulista|2|1|1|48|R$ 256.000,00
60092|Apartamento de 02 quartos para locação - Residencial Florida|Residencial Florida|2|2|1|65|R$ 280.000,00
151526|Apartamento de 46m² com 01 quarto para locação - Centro|Centro|1|1|1|46|R$ 200.000,00
32585|Apartamento de 45m² de 1 quarto para locação e venda - Centro|Centro|1|1|1|45|R$ 210.000,00
174701|Apartamento de 68m² com 02 quartos, para venda e locação - Parque Industrial Lagoinha|Parque Industrial Lagoinha|2|1|1|68|R$ 300.000,00
85433|Apartamento de 97m² com 03 quartos para locação e venda - Centro|Centro|3|2|1|97|R$ 320.000,00
81878|Apartamento de 68m² com 02 quartos à venda - Centro|Centro|2|2|1|68|R$ 320.000,00
90590|Apartamento de 99m² com 02 quartos para locação - Centro|Centro|2|3|1|99|R$ 310.000,00
93992|Apartamento de 180m² com 03 suítes para locação e venda - Jardim Irajá|Jardim Irajá|3|5|3|180|R$ 1.200.000,00
244832|Apartamento de 143m² com 03 suítes à venda - Jardim São Luiz|Jardim São Luiz|3|5|2|143|R$ 1.290.000,00
226976|Apartamento de 156m² com 03 suítes para locação - Jardim Botânico|Jardim Botânico|3|5|3|156|R$ 1.300.000,00
218714|Apartamento de 152m² com 04 quartos para locação e venda - Nova Aliança|Nova Aliança|4|5|3|152|R$ 1.300.000,00
211601|Apartamento de 114m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|4|2|114|R$ 1.300.000,00
204209|Apartamento de 118m² com 03 suítes para venda e locação - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|4|2|118|R$ 1.300.000,00
201665|Apartamento de 239m² com 03 suítes - Jardim Irajá|Jardim Irajá|3|5|4|239|R$ 1.300.000,00
145376|Apartamento de 135m² com 03 suítes - Jardim Botânico|Jardim Botânico|3|5|2|135|R$ 1.300.000,00
105272|Apartamento de 47m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|5|2|47|R$ 1.300.000,00
214748|Apartamento de 132m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|4|2|132|R$ 1.301.000,00
223571|Apartamento de 158m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|2|158|R$ 1.307.025,00
239960|Apartamento de 153m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|153|R$ 1.308.000,00
239954|Apartamento de 153m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|153|R$ 1.308.000,00
239951|Apartamento de 153m² com 04 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|4|6|3|153|R$ 1.308.000,00
239948|Apartamento de 153m² com 04 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|4|6|3|153|R$ 1.308.000,00
208640|Apartamento de 155m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|5|3|155|R$ 1.310.000,00
163220|Apartamento de 158m² com 03 suítes à venda - Jardim Olhos D´Água|Jardim Olhos D´Água|3|4|2|158|R$ 1.312.977,00
167537|Apartamento no Parque Olhos D`Água - KAIRÓS|KAIRÓS|3|3|2|151|R$ 1.315.906,80
104543|Apartamento de 42m² com 02 quartos para venda e locação - Jardim Itaú|Jardim Itaú|2|1|1|42|R$ 170.000,00
76544|Apartamento de 59m² com 02 dormitórios para locação e venda - Jardim Independência|Jardim Independência|2|1|1|59|R$ 203.000,00
235295|Apartamento de 106m² com 03 suítes à venda - Vila do Golfe|Vila do Golfe|3|4|2|106|R$ 1.320.000,00
107180|Apartamento de 171m² com 03 suítes à venda - Nova Aliança|Nova Aliança|3|5|2|171|R$ 1.330.000,00
188021|Apartamento de 122m² com 03 quartos à venda - Jardim Ilhas do Sul|Jardim Ilhas do Sul|3|4|2|122|R$ 1.332.696,89
208142|Apartamento de 43m² com 02 quartos para locação e venda - Reserva Macaúba|Reserva Macaúba|2|1|1|43|R$ 200.000,00
219431|Apartamento térreo de 42m² com 02 quartos para locação e venda - Recanto das Palmeiras|Recanto das Palmeiras|2|1|1|42|R$ 170.000,00
119699|Apartamento garden de 184m² com 03 suítes à venda - Residencial Alto do Ipê|Residencial Alto do Ipê|3|5|3|184|R$ 1.150.000,00
224324|Apartamento térreo de 199m² com 04 quartos sendo 02 suítes à venda - Ribeirânia|Ribeirânia|4|4|2|199|R$ 1.220.000,00
194102|Apartamento de alto padrão na alta Fiúsa||3|5|3|194|R$ 1.279.200,00
244061|Apartamento de 153m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|153|R$ 1.350.000,00
215192|Apartamento de 154m² com 04 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|6|3|154|R$ 1.350.000,00
151946|Apartamento de 252m² com 03 suítes à venda - Centro|Centro|4|5|3|252|R$ 1.350.000,00
203705|Apartamento de 171m² com 03 suítes à venda - Nova Aliança|Nova Aliança|3|5|2|171|R$ 1.356.800,00
194657|Apartamento de 194m² com 03 suítes e 03 vagas - Jardim Botânico|Jardim Botânico|3|2|3|194|R$ 1.358.000,00
240938|Apartamento de 145m² com 03 suítes à venda - Jardim Irajá|Jardim Irajá|3|5|2|145|R$ 1.370.000,00
170660|Apartamento de 158m² com 03 quartos à venda - Jardim Olhos D`Água II|Jardim Olhos DÁgua II|3|4|3|158|R$ 1.377.675,00
231215|Apartamento de 154m² com 03 suítes à venda - Jardim Olhos D`água|Jardim Olhos Dágua|3|5|3|154|R$ 1.378.000,00
229313|Apartamento de 160m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|5|3|160|R$ 1.350.000,00
218942|Apartamento mobiliado de 123 m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|4|2|123|R$ 1.350.000,00
189524|Apartamento de 134m² com 03 dormitórios - Jardim Olhos D`àgua|Jardim Olhos Dàgua|3|5|2|134|R$ 1.380.000,00
239957|Apartamento de 153m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|153|R$ 1.386.000,00
243020|Apartamento de 41m² com 02 quartos para locação - Reserva Real|Reserva Real|2|1|1|41|R$ 155.000,00
219533|Apartamento de 42m² com 02 quartos para a locação - Campos Elíseos|Campos Elíseos|2|1|1|42|R$ 190.000,00
173525|Apartamento de 41m² com 02 quartos para locação - Reserva Real|Reserva Real|2|1|1|41|R$ 190.000,00
99815|Apartamento de 53m² com 02 quartos á venda - Parque Bandeirantes|Parque Bandeirantes|2|1|1|53|R$ 215.000,00
222716|Apartamento de 43m² com 02 quartos para locação - Loteamento Santa Marta|Loteamento Santa Marta|2|1|1|43|R$ 220.000,00
202643|Apartamento de 42m² com 01 quarto para locação e venda- Jardim Califórnia|Jardim Califórnia|1|1|1|42|R$ 237.000,00
121742|Apartamento de 47m² com 02 quartos para locação e venda - Residencial Greenville|Residencial Greenville|2|1|1|47|R$ 245.000,00
216728|Apartamento de 66m² com 02 quartos para venda - Centro|Centro|2|2|1|66|R$ 250.000,00
117320|Apartamento de 01 quarto para locação - Jardim Irajá|Jardim Irajá|1|1|1|34|R$ 275.000,00
143705|Apartamento de 38m² com 01 quarto para locação e venda - Sumarezinho|Sumarezinho|1|1|1|38|R$ 290.000,00
131537|Apartamento de 02 quartos para locação - Alto da Boa Vista|Alto da Boa Vista|2|2|2|78|R$ 300.000,00
86867|Apartamento de 64m² com 02 quartos para locação e venda - Jardim Paulista|Jardim Paulista|2|2|1|64|R$ 280.000,00
238742|Apartamento de 166m² com 03 suítes - Jardim Olhos d´agua|Jardim Olhos d´agua|3|5|2|166|R$ 1.400.000,00
230432|Apartamento - Padrão|Padrão|3|4|3|132|R$ 1.400.000,00
215195|Apartamento de 154m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|154|R$ 1.400.000,00
214667|Apartamento de 109m² com 03 suítes para locação - Jardim Olhos D`água|Jardim Olhos Dágua|3|4|2|109|R$ 1.400.000,00
188054|Apartamento de 158m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|158|R$ 1.400.000,00
186929|Apartamento de 195m² com 03 suítes à venda - Residencial Alto do Ipê|Residencial Alto do Ipê|3|4|4|195|R$ 1.400.000,00
156884|Apartamento de 178m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|5|3|178|R$ 1.400.000,00
238724|Apartamento mobiliado de 133m² com 03 suítes à venda - Nova Aliança|Nova Aliança|3|4|1|133|R$ 1.420.000,00
209615|Apartamento de 171m² com 03 suítes à venda - Nova Aliança|Nova Aliança|3|4|2|171|R$ 1.420.000,00
118277|Apartamento de 183m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|5|3|183|R$ 1.420.000,00
213434|Apartamento de 154m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|154|R$ 1.440.000,00
179675|Apartamento de 56m² com 02 quartos para locação e venda - Chácaras Pedro Corrêa de Carvalho|Chácaras Pedro Corrêa de Carvalho|2|2|1|56|R$ 224.400,00
62735|Apartamento de 62m² com 03 quartos para locação - Alto do Ipiranga|Alto do Ipiranga|3|2|1|62|R$ 300.000,00
224111|Apartamento de 178m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|178|R$ 1.450.000,00
224105|Apartamento de 178m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|178|R$ 1.450.000,00
222689|Apartamento de 202m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|4|4|2|202|R$ 1.450.000,00
221174|Apartamento de 178m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|2|178|R$ 1.450.000,00
217103|Apartamento 154m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|6|3|154|R$ 1.450.000,00
214799|Apartamento de 156m² com 03 suítes para locação - Jardim Botânico|Jardim Botânico|3|5|2|156|R$ 1.450.000,00
189854|Apartamento de 183m² com 03 suítes para locação e venda - Jardim Botânico|Jardim Botânico|3|5|3|183|R$ 1.450.000,00
186935|Apartamento de 195m² com 03 suítes à venda - Residencial Alto do Ipê|Residencial Alto do Ipê|3|4|4|195|R$ 1.450.000,00
152759|Apartamento de 170m² com 03 suítes à venda - Vila do Golf|Vila do Golf|3|6|3|170|R$ 1.450.000,00
239966|Apartamento de 153m² com 04 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|4|6|3|153|R$ 1.470.000,00
186788|Apartamento de 218m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|5|3|218|R$ 1.400.000,00
152738|Apartamento de 170m² com 03 suítes à venda - Vila do Golf|Vila do Golf|3|5|3|170|R$ 1.480.000,00
184688|Apartamento de 166m² com 03 quartos à venda - Jardim Olhos D´Água|Jardim Olhos D´Água|3|5|2|166|R$ 1.481.402,98
153851|Apartamento de 183m² com 03 suítes á venda - Jardim Botânico|Jardim Botânico|3|5|3|183|R$ 1.440.000,00
188861|Apartamento de 171m² com 03 quartos à venda - Nova Aliança|Nova Aliança|3|5|3|171|R$ 1.490.000,00
228422|Apartamento mobiliado de 232m² com 04 quartos à venda - Jardim Irajá|Jardim Irajá|4|5|4|232|R$ 1.499.000,00
234185|Apartamento de 42m² com 02 quartos para venda e locação - Jardim Heitor Rigon|Jardim Heitor Rigon|2|1|1|42|R$ 190.000,00
216842|Apartamento de 40m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|40|R$ 135.000,00
236738|Apartamento de 37m² com 01 quarto para venda e locação - City Ribeirão|City Ribeirão|1|1|1|37|R$ 175.000,00
241628|Apartamento de 54m² com 02 quartos para locação e venda - Reserva Sul Condomínio|Reserva Sul Condomínio|2|1|1|54|R$ 250.000,00
122543|Apartamento de 45m² com 02 quartos para locação e venda - Jardim Manoel Penna|Jardim Manoel Penna|2|1|1|45|R$ 254.400,00
106730|Apartamento de 78m² com 02 dormitórios para locação e venda - Centro|Centro|2|2|1|78|R$ 240.000,00
89372|Apartamento de 34m² com 01 quarto para locação - Jardim Irajá|Jardim Irajá|1|1|1|34|R$ 250.000,00
205616|Apartamento térreo de 63m² com 02 quartos para locação - Ipiranga|Ipiranga|2|2|1|63|R$ 270.000,00
191324|Apartamento de 49 m² com 02 quartos - Campos Elíseos|Campos Elíseos|2|1|1|49|R$ 270.000,00
157829|Apartamento 56m² com 02 quartos para locação - Parque São Sebastião|Parque São Sebastião|2|1|1|56|R$ 270.000,00
108626|Apartamento de 92m² com 03 quartos - Centro|Centro|3|3|1|92|R$ 300.000,00
46265|Apartamento de 45m² com 01 quarto para locação e venda - Jardim Paulista|Jardim Paulista|1|1|1|45|R$ 300.000,00
135941|Apartamento de 87m² com 02 quartos para venda e locação - Centro|Centro|2|2|1|87|R$ 286.200,00
210389|Apartamento de 51m² com 01 quarto para locação - Centro|Centro|1|1|1|51|R$ 371.000,00
104351|Apartamento de 59m² com 01 suíte para locação e venda - City Ribeirão|City Ribeirão|1|2|1|59|R$ 420.000,00
48956|APARTAMENTO NO CAMPOS ELÍSEOS||3|3|1|97|R$ 430.000,00
241997|Apartamento de 100m² com 03 quartos para locação - Centro|Centro|3|3|1|100|R$ 450.000,00
198053|APARTAMENTO NO CENTRO||3|3|1|127|R$ 300.000,00
149717|APARTAMENTO PRÓXIMO À AVENIDA INDEPENDÊNCIA||1|1|1|52|R$ 160.000,00
215129|Apartamento de 239m² com 03 suítes para locação - Jardim Botânico|Jardim Botânico|4|6|3|239|R$ 1.500.000,00
188132|MARAVILHOSO APARTAMENTO NO JARDIM IRAJÁ||3|5|4|239|R$ 1.500.000,00
171434|Apartamento de 238m² com 04 quartos à venda - Jardim Santa Ângela|Jardim Santa Ângela|4|4|4|238|R$ 1.500.000,00
41363|Apartamento de 238m² com 04 quartos à venda - Jardim Irajá|Jardim Irajá|4|5|4|238|R$ 1.500.000,00
214892|Apartamento de 166m² com 03 suítes - Jardim Olhos d´agua|Jardim Olhos d´agua|3|5|2|166|R$ 1.504.192,26
186803|Apartamento de 218m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|5|3|218|R$ 1.400.000,00
186800|Apartamento de 218m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|5|3|218|R$ 1.305.000,00
213653|Apartamento de 168m² com 03 suítes à venda - Residencial Alto do Ipê|Residencial Alto do Ipê|3|5|3|168|R$ 1.530.000,00
201494|Apartamento de 49m² com 02 quartos para venda e locação - Campos Eliseos|Campos Eliseos|2|1|1|49|R$ 260.000,00
172745|Apartamento de 158m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|2|158|R$ 1.540.000,00
92267|Apartamento de 62m² com 03 quartos sendo 01 suíte para locação - Presidente Médici|Presidente Médici|3|2|1|62|R$ 235.000,00
228752|Apartamento de 109m² com 03 suítes para locação e venda - Bonfim Paulista|Bonfim Paulista|3|4|2|109|R$ 1.550.000,00
224099|Apartamento de 178m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|5|3|178|R$ 1.550.000,00
222374|Apartamento de 156M² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|5|2|156|R$ 1.550.000,00
217112|Apartamento 154m² com 03 suítes à venda - Jardim Olhos D`Água|Jardim Olhos DÁgua|3|6|3|154|R$ 1.550.000,00
212234|Apartamento de 228m² com 03 suítes à venda - Jardim Irajá|Jardim Irajá|3|5|4|228|R$ 1.550.000,00
209693|Apartamento de 155m² com 03 suítes à venda - Bosque das Juritis|Bosque das Juritis|3|4|3|155|R$ 1.550.000,00
59390|Apartamento de 239m² com 03 quartos sendo 01 suíte para locação e venda - Jardim Irajá|Jardim Irajá|4|4|4|239|R$ 1.550.000,00
230504|Apartamento de 156M² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|5|2|156|R$ 1.390.000,00
201020|Apartamento de 194m² com 03 suítes - Jardim Botânico|Jardim Botânico|3|5|3|194|R$ 1.567.000,00
135617|Apartamento de 214m² com 03 suítes para locação e venda - Bosque dos Juritis|Bosque dos Juritis|3|5|3|214|R$ 1.300.000,00
245132|Apartamento de 158m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|5|2|158|R$ 1.590.000,00
210725|Apartamento de 168m² com 03 suítes à venda - Residencial Alto do Ipê|Residencial Alto do Ipê|3|4|3|168|R$ 1.590.000,00
224624|Apartamento de 156m² com 03 suítes à venda - Jardim Botânico|Jardim Botânico|3|4|2|156|R$ 1.599.000,00
22439|Apartamento com 92m² com 3 quartos à venda - Jardim Irajá|Jardim Irajá|3|2|1|92|R$ 350.000,00
214322|Apartamento de 46m² com 01 quarto para locação e venda - Jardim Botânico|Jardim Botânico|1|1|1|46|R$ 286.200,00
229325|Apartamento de 41m² com 02 quartos para venda e locação - Reserva Real|Reserva Real|2|1|1|41|R$ 160.000,00
204398|Apartamento de 41m² com 02 quartos à venda - Reserva Real|Reserva Real|2|1|1|41|R$ 170.000,00
