codigo,apartamento,qtd_quartos,qtd_banheiros,qtd_garagem,metragem,bairro,valor_venda
218867.0,Apartamento de 53m² com 02 quartos à venda   Jardim Paulista,2.0,2.0,1.0,53.0,Jardim Paulista,333000.0
111902.0,LINDO APARTAMENTO PRÓXIMO AO SHOPPING SANTA ÚRSULA,2.0,2.0,1.0,129.0,Centro,400000.0
107666.0,Apartamento de 46m² com 01 quartos para locação   Vila Seixas,1.0,1.0,1.0,46.0,Vila Seixas,255000.0
137939.0,Apartamento de 82m² com 03 quartos para venda   Jardim Palma Travassos,3.0,2.0,1.0,82.0,Jardim Castelo Branco,370000.0
157889.0,Apartamento de 51m² com 02 quartos para venda   Presidente Médici,2.0,1.0,1.0,51.0,Presidente Medici,240000.0
121874.0,EXCELENTE APARTAMENTO NA ZONA SUL,1.0,1.0,1.0,46.0,Jardim Botanico,280000.0
240062.0,Apartamento de 63m² com 02 quartos à venda  Jardim Interlagos,2.0,1.0,1.0,63.0,Jardim Interlagos,220000.0
229214.0,Apartamento de 214m² com 03 suítes à venda   Bosque das Juritis,3.0,5.0,3.0,214.0,Bosque das Juritis,1800000.0
211505.0,Apartamento de 132m² com 03 suítes à venda   Jardim Botânico,3.0,5.0,2.0,132.0,Jardim Botanico,1275000.0
68102.0,Apartamento   Padrão,1.0,1.0,1.0,40.0,Jardim America,280000.0
135893.0,APARTAMENTO NO CENTRO,3.0,2.0,1.0,107.0,Alto da Boa Vista,360000.0
59174.0,Apartamento de 81m² com 02 quartos para venda   Jardim Paulista,2.0,1.0,2.0,81.0,Jardim Paulista,435000.0
98822.0,Apartamento de 110m² com 03 quartos à venda   Jardim Paulista,3.0,2.0,2.0,110.0,Jardim Paulista,450000.0
89939.0,Apartamento de 69m² 02 quarto sendo 01 suíte para locação e venda   Nova Aliança,2.0,2.0,1.0,69.0,Nova Alianca,370000.0
226349.0,Apartamento de 44m² com 02 quartos à venda   Residencial Greenville,2.0,1.0,1.0,44.0,Residencial Greenville,210000.0
22439.0,Apartamento com 92m² com 3 quartos à venda   Jardim Irajá,3.0,2.0,1.0,92.0,Jardim Iraja,350000.0
138995.0,Apartamento de 134m² com 03 suítes à venda   Jardim Olhos D`Água II,3.0,3.0,2.0,134.0,Jardim Olhos DAgua,1115775.0
216275.0,Apartamento térreo de 71m² com 03 quartos à venda   Jardim Irajá,3.0,2.0,1.0,71.0,Condominio Itamaraty,349900.0
159512.0,Apartamento de 57m² com 2 quartos   Jardim Nova Aliança.,2.0,2.0,1.0,57.0,Nova Alianca,540000.0
99629.0,APARTAMENTO NO JARDIM PAULISTA,2.0,3.0,1.0,72.0,Jardim Paulista,265000.0
232688.0,Apartamento de 43m² com 02 quartos à venda   Parque dos Lagos,2.0,1.0,1.0,43.0,Jardim Interlagos,250000.0
157772.0,Apartamento de 92m² com 03 quartos à venda   Parque dos Bandeirantes,3.0,2.0,1.0,92.0,Parque dos Bandeirantes,340000.0
214952.0,Apartamento de 87m² com 02 suítes à venda   Jardim Olhos D`Água II,2.0,3.0,2.0,87.0,Jardim Olhos DAgua,864974.0
241670.0,Apartamento de 42m² com 02 quartos à venda   Planalto Verde,2.0,1.0,1.0,42.0,Planalto Verde,175000.0
208883.0,Apartamento de 160m² com 03 suítes para locação   Jardim Botânico,4.0,5.0,3.0,160.0,Jardim Botanico,1250000.0
160217.0,APARTAMENTO 3 DORMITÓRIOS PR[OXIMO SHOPPING IGUATEMI,3.0,3.0,2.0,97.0,Jardim Nova Alianca Sul,744000.0
84452.0,Apartamento mobiliado de 38m² com 01 quarto para locação e venda   Jardim Botânico,1.0,1.0,1.0,38.0,Jardim Botanico,320000.0
220331.0,Apartamento de 127m² com 03 quartos à venda   Centro,3.0,3.0,1.0,127.0,Vila Seixas,449000.0
226289.0,Apartamento de 61m² com 02 quartos à venda   Quinta da Primavera,2.0,2.0,1.0,61.0,Quinta da Primavera,530000.0
128867.0,*****LINDO APARTAMENTO******,2.0,1.0,1.0,45.0,Jardim Interlagos,170000.0
236363.0,Apartamento de 302m² com 04 suítes para venda e locação   Mirante Morro do Ipê,4.0,6.0,4.0,302.0,Residencial Morro do Ipe,2700000.0
224279.0,Apartamento de 60m² com 02 quartos para locação   Planalto Verde,2.0,1.0,1.0,60.0,Planalto Verde,220000.0
103847.0,Apartamento   Padrão,2.0,1.0,1.0,46.0,Jardim das Palmeiras,120000.0
152702.0,Apartamento de 02 quartos para locação   Vila Virginia,2.0,1.0,1.0,42.0,Vila Virginia,158000.0
244274.0,Apartamento de 85m² com 03 quartos para venda e locação   Nova Aliança,2.0,3.0,2.0,85.0,Nova Alianca,750179.0
215060.0,Apartamento de 61m² com 02 quartos à venda   Reserva San Pedro,2.0,2.0,1.0,61.0,Loteamento Santa Marta,365430.26
238073.0,Apartamento de 75m² com 02 quartos à venda   Presidente Médici,2.0,1.0,1.0,75.0,Presidente Medici,280000.0
166331.0,Apartamento de 47m² com 01 quarto   Vila Seixas,1.0,1.0,1.0,47.0,Vila Seixas,250000.0
98000.0,APARTAMENTO NO JARDIM CALIFÓRNIA,1.0,1.0,1.0,36.0,Jardim California,215000.0
183074.0,APARTAMENTO PRÓXIMO À UNIVERSIDADE BARÃO DE MAUÁ,2.0,1.0,1.0,52.0,Jardim Palma Travassos,145000.0
93056.0,Apartamento de 71m² com 03 quartos para locação e venda   Jardim Independência,3.0,1.0,1.0,71.0,Independencia,300000.0
234419.0,Apartamento de 124m² com 03 suítes para venda   Jardim Olhos D`água,3.0,4.0,2.0,124.0,Bonfim Paulista,950000.0
121670.0,"KIT NO CENTRO, PRÓXIMO AO COC",1.0,1.0,1.0,34.0,Centro,140000.0
124829.0,Apartamento   Padrão,2.0,1.0,1.0,42.0,Jardim Heitor Rigon,130000.0
178514.0,OPORTUNIDADE APARTAMENTO NA LAFAEITE VILA SEIXAS,3.0,2.0,1.0,102.0,Vila Seixas,430000.0
214226.0,Apartamento térreo de 43m² com 02 quartos à venda   Sumarezinho,2.0,1.0,1.0,43.0,Sumarezinho,235000.0
141920.0,Apartamento de 75m² com 02 quartos para locação e venda   Jardim Nova Aliança,2.0,2.0,2.0,75.0,Nova Alianca,510000.0
182714.0,Apartamento de 46m² com 02 quartos à venda e locação   Ipiranga,2.0,1.0,1.0,46.0,Ipiranga,190000.0
212678.0,Apartamento de 51m² com 02 quartos para locação e venda   Jardim Novo Mundo,2.0,1.0,1.0,51.0,Jardim Novo Mundo,295000.0
121772.0,APARTAMENTO NO IRAJA,3.0,2.0,1.0,85.0,Jardim Iraja,393000.0
214568.0,Apartamento de 49m² com 01 quarto à venda   Jardim Castelo Branco,1.0,1.0,1.0,49.0,Jardim Castelo Branco,106000.0
92798.0,APARTAMENTO NO CENTRO!,3.0,2.0,1.0,103.0,Centro,310000.0
239516.0,Apartamento de 227m² com 04 suítes à venda   Jardim Ilhas do Sul,3.0,5.0,4.0,227.0,Jardim Ilhas do Sul,1800000.0
141107.0,Apartamento de 71m² com 02 quartos sendo 01 suíte á venda   Centro,2.0,2.0,1.0,71.0,Bonfim Paulista,510000.0
150029.0,APARTAMENTO COM LAZER COMPLETO,2.0,1.0,1.0,46.0,Vila Virginia,180000.0
158054.0,Apartamento de 44m² com 02 quartos para locação e venda   Quintas de São José,2.0,1.0,1.0,44.0,Quintas de Sao Jose,335000.0
130055.0,Apartamento de 40m² com 01 quartos à venda   Jardim Califórnia,1.0,1.0,1.0,40.0,Jardim California,190000.0
86588.0,Apartamento de 37m² com 01 quarto para locação   Jardim Irajá,1.0,1.0,1.0,37.0,Jardim Iraja,200000.0
153569.0,Apartamento de 70m² com 03 quartos à venda   Planalto Verde,3.0,2.0,1.0,70.0,Planalto Verde,300000.0
223835.0,Apartamento de 65m² com 02 quartos sendo 01 suíte à venda   Jardim Botânico,2.0,2.0,1.0,65.0,Jardim Botanico,330000.0
241160.0,Apartamento de 40m com 01 quarto à venda   Parque dos Bandeirantes,1.0,1.0,1.0,40.0,Parque dos Bandeirantes,187000.0
85400.0,Apartamento de 98m² com 03 quartos à venda   Santa Cruz do José Jacques,3.0,3.0,2.0,98.0,Santa Cruz do Jose Jacques,541000.0
239342.0,Apartamento de 95m² com 03 quartos para venda   Bosque das Juritis,3.0,3.0,2.0,95.0,Bosque das Juritis,874500.0
146696.0,APARTAMENTO PRÓXIMO À RUA JAVARI,2.0,1.0,1.0,46.0,Residencial das Americas,160000.0
221678.0,Apartamento de 218m² com 03 suítes à venda   Bosque das Juritis,3.0,5.0,3.0,218.0,Bosque das Juritis,1860000.0
242795.0,Apartamento terreo de 42m² com 02 quartos à venda   Jardim Santa Cecilia,2.0,1.0,1.0,42.0,Jardim Santa Cecilia,190000.0
202586.0,Apartamento de 62m² com 02 quartos para locação e venda   Palmares,2.0,2.0,1.0,62.0,Residencial e Comercial Palmares,218000.0
232268.0,Apartamento de 227m² com 03 suítes à venda   Ilhas do Sul,3.0,5.0,2.0,227.0,Jardim Ilhas do Sul,1895000.0
237476.0,Apartamento de 132m² com 03 suítes à venda  Jardim Botânico,3.0,4.0,2.0,132.0,Jardim Botanico,1150000.0
239996.0,Apartamento de 138 m² com 03 quartos à venda  Jardim Sumaré.,3.0,4.0,3.0,138.0,Jardim Sumare,539000.0
223892.0,Apartamento de 42m² com 02 quartos à venda   Jardim José Wilson Toni,2.0,1.0,1.0,42.0,Jardim Jose Wilson Toni,149000.0
58454.0,Apartamento de 45m² com 01 suíte   Jardim Paulista,1.0,1.0,1.0,45.0,Jardim Paulista,300000.0
170801.0,APARTAMENTO NO PARQUE INDUSTRIAL LAGOINHA,3.0,2.0,1.0,66.0,Parque Industrial Lagoinha,270000.0
57284.0,Apartamento de 43m² com 01 quarto para locação e venda   Vila Seixas,1.0,1.0,1.0,43.0,Vila Seixas,215000.0
218714.0,Apartamento de 152m² com 04 quartos para locação e venda   Nova Aliança,4.0,5.0,3.0,152.0,Nova Alianca,1300000.0
183395.0,Exclusividade   Apartamento de 02 dormitórios para locação   Residencial das Américas,2.0,1.0,1.0,46.0,Residencial das Americas,145000.0
67151.0,Apartamento de 41m² com 01 quarto à venda   Vila Amélia,1.0,1.0,1.0,41.0,Vila Amelia,195000.0
207230.0,Apartamento de 442m² com 04 quartos à venda   Centro,4.0,5.0,4.0,442.0,Centro,890000.0
79994.0,Apartamento de 78m² com 02 quartos para locação e venda   Centro,2.0,3.0,1.0,78.0,Centro,250000.0
210080.0,Apartamento de 129m² com 03 quartos à venda   Centro,3.0,2.0,1.0,129.0,Centro,520000.0
137456.0,APARTAMENTO NO JARDIM IRAJÁ,3.0,3.0,1.0,115.0,Jardim Iraja,742000.0
122978.0,Apartamento de 01 quarto para locação   Jardim Paulista,1.0,1.0,1.0,51.0,Jardim Paulistano,170000.0
98003.0,APARTAMENTO NO JARDIM BOTÂNICO,1.0,1.0,1.0,40.0,Bosque das Juritis,310000.0
144266.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,2.0,1.0,1.0,42.0,Ribeirao Verde,155000.0
213872.0,Apartamento de 77m² com 02 quartos à venda   Campos Elíseos,2.0,1.0,1.0,77.0,Campos Eliseos,220000.0
201044.0,Excelente apartamento na Zona Sul,2.0,2.0,1.0,52.0,Quintas de Sao Jose,320000.0
240815.0,Apartamento de 44m² com 02 quartos para venda   Recreio das Acácias,2.0,1.0,1.0,44.0,Recreio das Acacias,219999.0
172091.0,Apartamento de 48m² com 02 quartos   Bonfim Paulista,2.0,1.0,1.0,48.0,Jardim Sao Fernando,170000.0
189911.0,APARTAMENTO NO RESIDENCIAL JEQUITIBA,2.0,1.0,1.0,41.0,Residencial Jequitiba,215000.0
242699.0,Apartamento de 40m² com 02 quartos à venda   Jardim Cybelli,2.0,1.0,1.0,40.0,Jardim Cybelli,180000.0
127049.0,Apartamento de 70m² com 03 quartos para venda   Nova Ribeirânia,3.0,2.0,1.0,70.0,Nova Ribeirania,300000.0
178841.0,Apartamento de 52m² com 02 quartos à venda   Jardim José Figueira,2.0,1.0,1.0,52.0,Jardim Jose Figueira,155000.0
213521.0,Apartamento de 72m² com 02 quartos à venda   Sumarezinho,2.0,2.0,1.0,72.0,Sumarezinho,490000.0
167729.0,APARTAMENTO NO CENTRO,4.0,3.0,1.0,119.0,Centro,370000.0
115805.0,APARTAMENTO PRÓXIMO À USP,2.0,1.0,1.0,46.0,Sumarezinho,195000.0
196025.0,Apartamento mobiliado de 35m² com 01 quarto à venda   Vila Amélia,1.0,1.0,1.0,35.0,Vila Amelia,500000.0
241328.0,Apartamento de 101m² com 03 quartos à venda   Bairro Jardim Nova Aliança Sul,3.0,3.0,2.0,101.0,Jardim Nova Alianca Sul,759000.0
87896.0,Apartamento de 99m² com 03 quatos sendo 01 suíte para venda   Vila Tibério,3.0,2.0,1.0,99.0,Vila Tiberio,350000.0
231095.0,Apartamento de 43m² com 02 quartos à venda   Reserva Macaúba,2.0,1.0,1.0,43.0,Reserva Macauba,145000.0
137681.0,Apartamento de 47 m² com 02 quartos à venda   Condomínio Mirante Sul.,2.0,1.0,1.0,47.0,Condominio Mirante Sul,239000.0
95558.0,APARTAMENTO TÉRREO PRÓXIMO A JAVARI,2.0,1.0,2.0,61.0,Ipiranga,170000.0
218942.0,Apartamento mobiliado de 123 m² com 03 suítes à venda   Jardim Botânico,3.0,4.0,2.0,123.0,Jardim Botanico,1350000.0
122186.0,Apartamento de 173m² com 04 quartos à venda   Centro,4.0,4.0,2.0,173.0,Centro,750000.0
221204.0,Apartamento de 43m² com 02 quartos para locação   Jardim Diva Tarlá de Carvalho,2.0,1.0,1.0,43.0,Jardim Diva Tarla de Carvalho,160000.0
174887.0,Apartamento de 67m² com 02 quartos   Jardim Irajá,2.0,1.0,1.0,67.0,Jardim Iraja,450000.0
216764.0,Apartamento de 107m² com 04 quartos para locação   Jardim Botânico,4.0,3.0,2.0,107.0,Jardim Botanico,1100000.0
224300.0,Apartamento de 42m² com 02 quartos para venda   Jardim Florestan Fernandes,2.0,1.0,1.0,42.0,Jardim Florestan Fernandes,179000.0
219914.0,Apartamento de 48m² com 02 quartos à venda   Quintino Facci II,2.0,1.0,1.0,48.0,Quintino Facci II,170000.0
28643.0,Apartamento de 03 quartos para locação   Jardim Irajá,3.0,2.0,1.0,91.0,Jardim Iraja,325000.0
180518.0,Apartamento   Padrão,3.0,2.0,1.0,85.0,Residencial e Comercial Palmares,250000.0
176480.0,APARTAMENTO NO JARDIM PAULISTANO,3.0,4.0,1.0,135.0,Jardim Paulistano,450000.0
126713.0,Apartamento de 74m² com 03 quartos à venda   Centro,2.0,3.0,2.0,74.0,Centro,500000.0
225410.0,Apartamento de 43m² com 02 quartos à venda   Reserva Macaúba,2.0,1.0,1.0,43.0,Reserva Macauba,235000.0
164939.0,Apartamento   Padrão,2.0,1.0,1.0,48.0,Geraldo Correia de Carvalho,165000.0
145007.0,Apartamento de 82m² com 02 quartos à venda   Jardim Paulista,2.0,2.0,2.0,82.0,Jardim Paulista,450000.0
219164.0,Apartamento de 103m² com 03 quartos sendo 01 suíte à venda   Centro,3.0,3.0,1.0,103.0,Centro,420000.0
207194.0,Apartamento de 92m² com 03 quartos   Centro,3.0,2.0,1.0,92.0,Centro,320000.0
142502.0,EXCELENTE APARTAMENTO PARA LOCAÇÃO NO JARDIM INTERLAGOS,2.0,2.0,1.0,57.0,Jardim Interlagos,355000.0
214811.0,Apartamento de 239m² com 04 suítes   Jardim Botânico,4.0,5.0,3.0,239.0,Jardim Botanico,1811110.0
135644.0,APARTAMENTO NO JARDIM INTERLAGOS,3.0,1.0,1.0,63.0,Jardim Interlagos,225000.0
67538.0,Apartamento de 44m² com 01 quarto à venda   Jardim Sumaré,1.0,1.0,1.0,44.0,Jardim Sumare,280000.0
197279.0,Apartamento de 46m² com 01 quarto para locação   Nova Aliança,1.0,1.0,1.0,46.0,Nova Alianca,430000.0
163211.0,Apartamento de 53m² com 02 quartos à venda   Parque São Sebastião,2.0,1.0,1.0,53.0,Parque Sao Sebastiao,270900.0
204839.0,Apartamento de 95m² com 03 quartos à venda   Bosque das Juritis,3.0,3.0,2.0,95.0,Bosque das Juritis,990000.0
105053.0,Apartamento   Padrão,3.0,4.0,2.0,118.0,Jardim Botanico,530000.0
180332.0,Apartamento de 35m² com 01 quartos para locação e venda   Vila Seixas,1.0,1.0,1.0,35.0,Vila Seixas,290000.0
105878.0,EXCELENTE APARTAMENTO CENTRO 1 DORMITÓRIO,1.0,1.0,1.0,37.0,Vila Seixas,190000.0
208622.0,Apartamento de 42m² com 02 quartos   Parque Industrial Lagoinha,2.0,1.0,1.0,42.0,Parque Industrial Lagoinha,200000.0
179804.0,Apartamento de 58m² com 02 quartos   Campos Eliseos,2.0,1.0,1.0,58.0,Campos Eliseos,250000.0
200123.0,APARTAMENTO NO CAMPOS ELÍSEOS,2.0,1.0,1.0,120.0,Campos Eliseos,650000.0
204995.0,Apartamento de 47m² com 02 quartos à venda   Alto do Ipiranga,2.0,1.0,1.0,47.0,Alto do Ipiranga,215000.0
169436.0,APARTAMENTO NO JARDIM PALMA TRAVASSOS,3.0,3.0,1.0,88.0,Jardim Palma Travassos,360000.0
137660.0,Apartamento de 105m² com 03 suítes à venda   Quinta da Primavera,3.0,4.0,2.0,105.0,Quinta da Primavera,800000.0
120785.0,Apartamento de 02 quartos para locação   Campos Elíseos,2.0,1.0,1.0,47.0,Campos Eliseos,260000.0
242924.0,Apartamento de 48m² com 02 quartos à venda   Residencial Jequitibá,2.0,1.0,1.0,48.0,Residencial Jequitiba,192000.0
242612.0,Apartamento de 42m² com 02 quartos à venda   Valentina Figueiredo,2.0,1.0,1.0,42.0,Valentina Figueiredo,220000.0
187016.0,"LINDO APARTAMENTO , NO PARQUE DOS LAGO",2.0,1.0,1.0,49.0,Parque dos Lagos,200000.0
243143.0,Apartamento de 54m² com 02 quartos à venda   Santa Cruz do José Jacques,2.0,1.0,1.0,54.0,Santa Cruz do Jose Jacques,650000.0
235889.0,Apartamento de 80m² com 03 suítes para venda   Jardim Olhos D`água,3.0,4.0,1.0,80.0,Bonfim Paulista,1700000.0
198740.0,Apartamento de 847m² com 03 quartos para locação   Jardim Sumaré,3.0,2.0,2.0,84.32,Jardim Sumare,340000.0
244520.0,Apartamento de 43m² com 02 quartos à venda   Valentina Figueiredo,2.0,1.0,1.0,43.0,Valentina Figueiredo,195000.0
240986.0,Apartamento de 145m² com 03 suítes planejadas à venda   Jardim Irajá,3.0,5.0,2.0,145.0,Jardim Iraja,1200000.0
155357.0,Apartamento de 79m² com 03 quartos para venda   Jardim Mosteiro,3.0,2.0,1.0,79.0,Jardim Mosteiro,250000.0
182480.0,Apartamento Porteira fechada de 170m² com 03 suítes à venda   Vila do Golfe,3.0,5.0,3.0,170.0,Vila do Golf,1950000.0
164522.0,Apartamento de 64m² com 02 quartos para locação e venda   Vila Monte Alegre,2.0,2.0,1.0,64.0,Vila Monte Alegre,390000.0
238769.0,Apartamento de 69m² com 02 quartos à venda   Jardim Olhos D´Água,2.0,2.0,1.0,69.0,Jardim Olhos DAgua,565000.0
201686.0,APARTAMENTO NA VILA TAMANDARÉ,3.0,2.0,1.0,97.0,Vila Tamandare,265000.0
227486.0,Apartamento de 54m² com 02 quartos para locação e venda   Jardim Palma Travassos,2.0,2.0,1.0,54.0,Jardim Palma Travassos,384000.0
172223.0,Apartamento de 216m² com 03 quartos à venda   Centro,3.0,4.0,1.0,216.0,Vila Seixas,420000.0
141116.0,Apartamento de 69m² com 03 quartos sendo 01 suíte à venda   Centro,3.0,3.0,1.0,69.0,Centro,250000.0
146567.0,Apartamento de 42m² com 02 quartos para locação   Jardim Santa Cecilia,2.0,1.0,1.0,42.0,Jardim Santa Cecilia,170000.0
69947.0,Apartamento de 65 m² com 2 quartos  Centro,2.0,2.0,1.0,65.0,Centro,250000.0
234503.0,Apartamento de 51m² com 2 quartos à venda   Residencial Greenville,2.0,1.0,1.0,51.0,Residencial Greenville,225000.0
239141.0,Apartamento de 75m² com 03 quartos sendo 01 suíte à venda   Jardim Botanico,3.0,2.0,2.0,75.0,Jardim Botanico,460000.0
229883.0,Apartamento de 49m² com 02 quartos para venda   Jardim Palma Travassos,2.0,1.0,1.0,49.0,Jardim Palma Travassos,185000.0
201161.0,Apartamento de 34m² com 01 quarto à venda e locação   Vila Monte Alegre,1.0,1.0,1.0,34.0,Vila Monte Alegre,160000.0
129674.0,APARTAMENTO REFORMADO NO CENTRO,3.0,4.0,1.0,168.0,Centro,365000.0
134441.0,Apartamento de 49m² com 02 quartos para locação e venda   Jardim Irajá,2.0,1.0,1.0,49.0,Jardim Iraja,310000.0
112700.0,APARTAMENTO NO SUMAREZINHO,2.0,2.0,1.0,65.0,Vila Maria Luiza,300000.0
170471.0,APARTAMENTO NO CENTRO,4.0,4.0,2.0,59.0,Centro,410000.0
205598.0,Apartamento térreo de 48m² com 02 quartos à venda   Jardim Heitor Rigon,2.0,1.0,1.0,48.0,Jardim Heitor Rigon,148400.0
178997.0,Apartamento de 01 quarto para locação   Vila Amélia,1.0,1.0,1.0,34.0,Vila Monte Alegre,160000.0
103469.0,Apartamento de 60m² com 02 quartos   Jardim Botânico,2.0,2.0,1.0,60.0,Jardim Botanico,380000.0
133931.0,Apartamento de 126m² com 03 suítes à venda   Jardim Botânico,3.0,4.0,2.0,126.0,Jardim Botanico,1049000.0
209693.0,Apartamento de 155m² com 03 suítes à venda   Bosque das Juritis,3.0,4.0,3.0,155.0,Bosque das Juritis,1550000.0
242693.0,Apartamento de 73m² com 02 quartos 02 banheiros para venda   Nova Ribeiraria,2.0,2.0,1.0,73.0,Nova Ribeirania,339900.0
228608.0,Apartamento de 47m² com 02 quartos à venda   Jardim José Figueira,2.0,1.0,1.0,47.0,Jardim Jose Figueira,140000.0
220775.0,Apartamento de 169m² com 03 suítes e porteira fechada à venda   Jardim Botânico,3.0,4.0,3.0,169.0,Jardim Botanico,1500000.0
62921.0,APARTAMENTO PRÓXIMO À UNAERP,3.0,3.0,1.0,118.0,Jardim Palma Travassos,480000.0
207113.0,Apartamento de 55m com 01 quarto   Centro,1.0,1.0,1.0,55.0,Centro,320000.0
227963.0,Apartamento de 42 m² com 02 quartos à venda   Vila Virgínia,2.0,1.0,1.0,42.0,Vila Virginia,200000.0
205715.0,Apartamento de 52m² com 02 quartos à venda   Jardim Zara,2.0,2.0,1.0,52.0,Jardim Zara,269900.0
232847.0,Apartamento a venda   02 quartos no bairro Jardim Palma Travassos,2.0,2.0,1.0,62.0,Jardim Palma Travassos,380000.0
216215.0,Apartamento de 42m² com 02 quartos para locação   Ribeirão Verde,2.0,1.0,1.0,42.0,Ribeirao Verde,130000.0
127706.0,Apartamento de 50m² com 02 quartos à venda   Jardim Anhanguera,2.0,1.0,1.0,50.0,Jardim Anhanguera,310000.0
85481.0,APARTAMENTO NO CENTRO COM 2 DORMITÓRIOS,2.0,2.0,1.0,65.0,Centro,280000.0
220742.0,Apartamento de 47m² com 02 quartos à venda   Campos Elíseos,2.0,1.0,1.0,47.0,Campos Eliseos,230000.0
220370.0,Apartamento de 45m² com 02 quartos à venda   Jardim Anhanguera,2.0,1.0,1.0,45.0,Jardim Zara,150000.0
187271.0,Apartamento de 131m² com 03 quartos   Centro,3.0,2.0,1.0,131.0,Centro,430000.0
222395.0,Apartamento de 43m² com 02 quartos à venda   Parque São Sebastião,2.0,1.0,1.0,43.0,Parque Sao Sebastiao,165000.0
225146.0,"Apartamento de 100,93m² com 03 quartos à venda   Jardim Paulista",3.0,2.0,1.0,93.0,Jardim Paulista,325000.0
204314.0,APARTAMENTO À VENDA NO BAIRRO RIBEIRÃO VERDE,2.0,1.0,1.0,42.0,Jardim Florestan Fernandes,265000.0
224771.0,Apartamento de 40m² com 02 quartos para venda   Jardim Itaú,2.0,1.0,1.0,40.0,Jardim Itau,155000.0
165419.0,APARTAMENTO MOBILIADO,2.0,1.0,1.0,46.0,Jardim Jose Wilson Toni,206700.0
232778.0,Apartamento de 106m² com 03 quartos à venda   Santa Cruz do José Jacques,3.0,3.0,2.0,106.0,Santa Cruz do Jose Jacques,480000.0
97280.0,Apartamento de 56m² com 01 quarto para venda   Centro,1.0,1.0,1.0,56.0,Centro,200000.0
89543.0,Ótimo apartamento próximo à UNIP,1.0,1.0,1.0,45.0,Nova Alianca,360000.0
127424.0,APARTAMENTO PRÓXIMO À UNAERP,1.0,1.0,1.0,37.0,Presidente Medici,212000.0
204302.0,Apartamento duplex com 02 quartos à venda   Jardim Zara,2.0,2.0,1.0,150.0,Jardim Zara,240000.0
139550.0,Apartamento térreo de 52m² com 02 quartos para locação e venda   Quintas de São José,2.0,2.0,1.0,52.0,Quintas de Sao Jose,360000.0
157397.0,Apartamento de 82m² com 02 quartos à venda   Campos Elíseos,2.0,2.0,1.0,82.0,Campos Eliseos,212000.0
239339.0,Apartamento de 76m² com 02 quartos à venda   Residencial Flórida,2.0,2.0,1.0,76.0,Residencial Florida,299000.0
207596.0,Apartamento de 84m² com 03 quartos à venda   Bonfim Paulista,3.0,2.0,2.0,84.0,Bonfim Paulista,575000.0
197699.0,Apartamento de 239m² com 03 suítes PARA para venda e locação   Jardim Canadá,3.0,5.0,3.0,239.0,Jardim Canada,1500000.0
200339.0,Apartamento de 64m² com 02 quartos sendo 01 suíte para locação e venda   Quinta da Primavera,2.0,2.0,1.0,64.0,Quinta da Primavera,680000.0
191078.0,Apartamento de 172m² com 03 suítes à venda   Centro,3.0,4.0,2.0,172.0,Centro,600000.0
196091.0,APARTAMENTO NA RIBEIRÂNIA,2.0,1.0,1.0,46.0,Ribeirania,212000.0
153644.0,APARTAMENTO TÉRREO PRÓXIMO À JOSÉ ANTÔNIO FERRAREZI,2.0,1.0,1.0,48.0,Reserva Real,220000.0
216314.0,Apartamento de 61m² com 02 quartos à venda   Bosque das Caviúnas,2.0,1.0,2.0,61.0,Jardim Sao Jose,430000.0
